"album_code";"album_id";"album";"track_id";"main_track_id";"titre";"version";"alternate";"composer_avant";"composer_proposé";"action";"justification";"artist";"publisher";"ayants_droit_structurés";"validation"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"53c85d6f071fb7df";"";"SENORITA (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"31aa029a3e41dc8d";"";"FUEGO";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"8209d129bdd20a51";"";"FUEGO (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"888a87f785cbdad7";"";"FUEGO (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"4346ea3c1b3d6b2e";"";"FUEGO (INSTRUMENTAL VERSION 2)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"01c934ce619c8a2f";"";"JAZZ FUNK SABOR";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"0d62fc8e19c53e45";"";"JAZZ FUNK SABOR (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"d0bd179e2d1f5149";"";"UNA VEZ MAS";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"575e9489eb8ef114";"";"UNA VEZ MAS (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"b71fb40525dc3edd";"";"UNA VEZ MAS (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"aa969311d9db6187";"";"EL CLUB";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"7b034044ef6a88ff";"";"EL CLUB (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"8fa9611eba9231af";"";"LATIN FUNK";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"64f5f576e5ad9ba2";"";"LATIN FUNK (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"e3985435fabfe986";"";"LATIN FUNK (UNDERSCORE 2)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"b1358f5138902a06";"";"MARIA BOTELLA";"Main";"false";"SR ORTEGON (SACEM) · Adalber GAVIRA (SACEM) · Francisco SMITH ANGULO (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · Adalber GAVIRA · Francisco SMITH ANGULO · STAN GALOUO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"e52039e5d3bc7190";"";"MARIA BOTELLA (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · Adalber GAVIRA (SACEM) · Francisco SMITH ANGULO (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · Adalber GAVIRA · Francisco SMITH ANGULO · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Adalber GAVIRA|Composer|SACEM|877599060| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"0e0f69cd94f39e03";"";"MARIA BOTELLA (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · Adalber GAVIRA (SACEM) · Francisco SMITH ANGULO (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · Adalber GAVIRA · Francisco SMITH ANGULO · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · Adalber GAVIRA|Composer|SACEM|877599060| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"6a02ea4c4e48f053";"";"JUNTO A TI";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"de9083e171169235";"";"JUNTO A TI (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"6030cb6cfed5b531";"";"JUNTO A TI (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"9493296d334383d3";"";"LATIN EXPERIENCE";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"275bc5de2180cef0";"";"LATIN EXPERIENCE (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"c310fd0da85e536a";"";"LATIN EXPERIENCE (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"2f6f4d10775c4d0f";"";"CALI GROOVE";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"f31825c418e0a558";"";"CALI GROOVE (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"42c79ac378f05e2b";"";"YOU NO MORE";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"a8d76dc2b1487f80";"";"YOU NO MORE (INSTRUMENTAL)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"9298364b71ace450";"";"YOU NO MORE (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM) · Francisco SMITH ANGULO (SACEM)";"SR ORTEGON · STAN GALOUO · Francisco SMITH ANGULO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · Francisco SMITH ANGULO|Composer|SACEM|717002777| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"a0d0f7be5eae4718";"";"CALLE OCHO";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"fc06cf77081c0405";"";"CALLE OCHO (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"4220f0f76e95f158";"";"LATINO SOUL";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0026";"f6a0c777141f696c";"Latin Experience";"03a3a11645318ba6";"";"LATINO SOUL (UNDERSCORE)";"Main";"false";"SR ORTEGON (SACEM) · STAN GALOUO (SACEM)";"SR ORTEGON · STAN GALOUO";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"SR ORTEGON|Composer|SACEM|707295141| · STAN GALOUO|Composer|SACEM|774691889| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"38df86bb2ce48cb4";"";"ORIGINAL 86";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"b2765f0d76d12873";"";"KORT FIEL";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"c617c0b28ea7bc5d";"";"STILL ON ACID";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"c6ba6cbbb63f62a3";"";"GEVAERT";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"79470ac48e277288";"";"KLANG BRUTT";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"e693a65499c442d5";"";"BUNKER ALARM";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"ab36fed70e0774c0";"";"MATERIALIST";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"d7c4344367fa4366";"";"BLOCK RANDOM";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"f2ffabc40631be1c";"";"RIGORIST";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"6ffc7cd62bbd3170";"";"OBSTRUKT";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0025";"40e3a07cae83eff7";"Acid";"344b591622f7b2f1";"";"INTRAVENOS";"Main";"false";"Modulhater (SACEM) · Ghostmaker (SACEM)";"Modulhater · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"Modulhater";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Modulhater|Composer|SACEM|891096015| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"65125d143d097c1e";"";"DARK KNIGHT";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM) · Chicho Cortez (SACEM)";"Bonetrips · Liqid · Chicho Cortez";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Chicho Cortez|Composer|SACEM|768383689| · Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"13d65fb89f508c9b";"";"COUNTDOWN TO ATTACK";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM)";"Bonetrips · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"396b64035fe5946d";"";"WORK THAT BOOTY";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM)";"Bonetrips · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"f96c24e038f6a1ad";"";"BIG BUSINESS GONE BAD";"Main";"false";"Ducer (SACEM) · Ghostmaker (SACEM)";"Ducer · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ducer|Composer|SACEM|809357224| · Ghostmaker|Composer|SACEM|890425326| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"fbf2a6e24e9ca1ad";"";"BREAKPOINT CHARLIE";"Main";"false";"DJ Troubl (SACEM)";"DJ Troubl";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"DJ Troubl|Composer|SACEM|536163361| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"5a516a4f0d554384";"";"BOOBY TRAP";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM)";"Bonetrips · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"0f9ed7a4f79d290a";"";"TRAP FANTASY";"Main";"false";"Amaury Messelier (SACEM) · Liqid (SACEM)";"Amaury Messelier · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Liqid|Composer|SACEM|543003202| · Amaury Messelier|Composer|SACEM|864479588| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"f106d291afdafc49";"";"HEY BOY";"Main";"false";"Ugly Mac Beer (SACEM) · Gerz Marcellino (SACEM)";"Ugly Mac Beer · Gerz Marcellino";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ugly Mac Beer|Composer|SACEM|547737710| · Gerz Marcellino|Composer|SACEM|471241674| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"453173785ab4e555";"";"CRIME LAB";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM)";"Bonetrips · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"e65e6d7c03907861";"";"HOOD LIFE";"Main";"false";"Amaury Messelier (SACEM) · Liqid (SACEM)";"Amaury Messelier · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Liqid|Composer|SACEM|543003202| · Amaury Messelier|Composer|SACEM|864479588| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"f1957c687d4e95c0";"";"BURNED AND SPINNING";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM)";"Bonetrips · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"4d28e33baeac678d";"";"THE GODFATHER OF TRAP";"Main";"false";"Amaury Messelier (SACEM) · Liqid (SACEM)";"Amaury Messelier · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Liqid|Composer|SACEM|543003202| · Amaury Messelier|Composer|SACEM|864479588| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"adb3f3f46cbc6a2b";"";"LIVING NIGHTMARE";"Main";"false";"DJ Troubl (SACEM)";"DJ Troubl";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"DJ Troubl|Composer|SACEM|536163361| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"c91a07de59d9f896";"";"PLAYING WITH MY MIND";"Main";"false";"Ducer (SACEM) · Ghostmaker (SACEM)";"Ducer · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ducer|Composer|SACEM|809357224| · Ghostmaker|Composer|SACEM|890425326| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"4117bee8978ae502";"";"PLAYING WITH MY MIND (INSTRUMENTAL)";"Main";"false";"Ducer (SACEM) · Ghostmaker (SACEM)";"Ducer · Ghostmaker";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ghostmaker|Composer|SACEM|890425326| · Ducer|Composer|SACEM|809357224| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"466978473d6c8178";"";"BAD BOY PATROL";"Main";"false";"DJ Troubl (SACEM)";"DJ Troubl";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"DJ Troubl|Composer|SACEM|536163361| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"0c5cdb3f09efdae8";"";"IN DA PROJECTS";"Main";"false";"Bonetrips (SACEM) · Liqid (SACEM)";"Bonetrips · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Bonetrips|Composer|SACEM|516806453| · Liqid|Composer|SACEM|543003202| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0024";"a115a18d4db049ea";"Caught In The Trap";"b911885c1383a23e";"";"SILVER HANDS";"Main";"false";"Amaury Messelier (SACEM) · Liqid (SACEM)";"Amaury Messelier · Liqid";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Liqid|Composer|SACEM|543003202| · Amaury Messelier|Composer|SACEM|864479588| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
