"album_code";"album_id";"album";"track_id";"main_track_id";"titre";"version";"composer_avant";"composer_proposé";"action";"justification";"validation"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"5f820c96f363769e";"a69da78455075640";"PIGALLE BIZARRE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"6b5fca7a7b5f08ed";"";"BASTRINGUE HONKY TONK";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"b8abf6face5ba6bb";"6b5fca7a7b5f08ed";"BASTRINGUE HONKY TONK";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"f22e7b17ae96858d";"6b5fca7a7b5f08ed";"BASTRINGUE HONKY TONK";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"79342cda8958d796";"";"A PARISIAN MYSTERY";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"0dca24dfe3a42911";"79342cda8958d796";"A PARISIAN MYSTERY";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"d339096d558fe923";"79342cda8958d796";"A PARISIAN MYSTERY";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"b715ea1525c3a4f1";"";"TAPPING TANGO";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"f9b7a95dbd7a2c28";"b715ea1525c3a4f1";"TAPPING TANGO";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"5ec72391892a6b0e";"b715ea1525c3a4f1";"TAPPING TANGO";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"ea5e907278bf9187";"";"THE GIRL FROM BELLEVILLE";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"529c2d4ec34d2c08";"ea5e907278bf9187";"THE GIRL FROM BELLEVILLE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"982f3578dc3ec8fa";"ea5e907278bf9187";"THE GIRL FROM BELLEVILLE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"c49c33cd10eec297";"";"LE BISTROT BIZARRE";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"05d4dc0d8234785e";"c49c33cd10eec297";"LE BISTROT BIZARRE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"4836b0746392c500";"c49c33cd10eec297";"LE BISTROT BIZARRE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"7f1b8d82b0377660";"";"SEXY MARTINI";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"4d6236f551bb5569";"7f1b8d82b0377660";"SEXY MARTINI";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"631450ac79c0f428";"7f1b8d82b0377660";"SEXY MARTINI";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"bdbf91035d259a5d";"";"ZHIVAGO SWING";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"2cefd0bb2dd8a6a7";"bdbf91035d259a5d";"ZHIVAGO SWING";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"5f7da5db60d3393d";"bdbf91035d259a5d";"ZHIVAGO SWING";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"9542529434c8296c";"";"DANCE OF THE MARIONETTES";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"23e50e48b8329d76";"9542529434c8296c";"DANCE OF THE MARIONETTES";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"71fd2039d4b7c8e7";"9542529434c8296c";"DANCE OF THE MARIONETTES";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"30e90fc7492f9840";"";"TANGO OF THE TERRIBLES";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"9fded55d9ff121b6";"30e90fc7492f9840";"TANGO OF THE TERRIBLES";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"24a43544737ce20b";"30e90fc7492f9840";"TANGO OF THE TERRIBLES";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"3456cefba82cd2f2";"";"VOULEZ VOUS";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"88e7d31a2a61f046";"3456cefba82cd2f2";"VOULEZ VOUS";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"eb25df8a3037100f";"3456cefba82cd2f2";"VOULEZ VOUS";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"49a53082991b2053";"";"PARIS AND IN LOVE";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"c9975e2d0479af11";"49a53082991b2053";"PARIS AND IN LOVE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"d758e6e4de9cfbd5";"49a53082991b2053";"PARIS AND IN LOVE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"2e14adae6f3e3534";"";"THE MONTMARTRE PARADE";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"2426c432d6b929c7";"2e14adae6f3e3534";"THE MONTMARTRE PARADE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"c9ef91cf8c181362";"2e14adae6f3e3534";"THE MONTMARTRE PARADE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"d724d3699372c834";"";"FOUFOUTRONIC";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"3b3f1a7d6c5ba4e5";"d724d3699372c834";"FOUFOUTRONIC";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"0999384480291543";"d724d3699372c834";"FOUFOUTRONIC";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"242f291268239396";"";"THE WOMAN IN THE BERET";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"a191d5d1681009e4";"242f291268239396";"THE WOMAN IN THE BERET";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"c952c286f6b2b019";"242f291268239396";"THE WOMAN IN THE BERET";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"b424037ef2f2bc27";"";"CAN CAN EDM";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"310c3e5e4849f40e";"b424037ef2f2bc27";"CAN CAN EDM";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"f3fff6b22bc1c88f";"b424037ef2f2bc27";"CAN CAN EDM";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"1f57c6ce263e7702";"";"HEIST ON THE NILE";"Main";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"149e859c61f30366";"1f57c6ce263e7702";"HEIST ON THE NILE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"6704c1078f7298d9";"1f57c6ce263e7702";"HEIST ON THE NILE";"Commercial";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"à-valider-avant-première-sauvegarde"
